BARCODE,STOCK_CODE,COLOUR_CODE,SIZE_CODE,STOCK_DESCRIPTION,LABEL_NAME,CATEGORY_NAME,PRODUCT_TYPE,Attribute,SEASON_NAME,COLOUR_DESCRIPTION,RETAIL_PRICE,SOH
9333331301227,JUMUNGI,NIL,2,JUMUNGI CULL HARDING,AUS SHOES,CHILDRENS,ACTIVE,,WINTER 2016,NIL,89.95,0
9333331301357,JUMUNGI,NIL,8Ω,JUMUNGI CULL HARDING,AUS SHOES,CHILDRENS,ACTIVE,,WINTER 2016,NIL,89.95,0
9333331301258,JUMUNGI,NIL,3Ω,JUMUNGI CULL HARDING,AUS SHOES,CHILDRENS,ACTIVE,,WINTER 2016,NIL,89.95,0
9333331301319,JUMUNGI,NIL,6Ω,JUMUNGI CULL HARDING,AUS SHOES,CHILDRENS,ACTIVE,,WINTER 2016,NIL,89.95,0
9333331301289,JUMUNGI,NIL,5,JUMUNGI CULL HARDING,AUS SHOES,CHILDRENS,ACTIVE,,WINTER 2016,NIL,89.95,0
9333331336731,CAMELIA YTH,PLAT,11,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331336762,CAMELIA YTH,PLAT,1,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331336823,CAMELIA YTH,PLAT,7,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331336793,CAMELIA YTH,PLAT,4,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331336755,CAMELIA YTH,PLAT,13,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331336816,CAMELIA YTH,PLAT,6,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331336786,CAMELIA YTH,PLAT,3,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331336748,CAMELIA YTH,PLAT,12,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331336809,CAMELIA YTH,PLAT,5,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331336779,CAMELIA YTH,PLAT,2,CAMELIA YTH AUSHOES,AUS SHOES,CHILDRENS,CASUAL,,STANDARD,PLATINUM,69.95,0
9333331511411,VICTORIA-,JTBK,5,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,JET/BLACK,39.95,0
9333331511428,VICTORIA-,JTBK,6,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,JET/BLACK,39.95,0
9333331511435,VICTORIA-,JTBK,7,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,JET/BLACK,39.95,0
9333331511442,VICTORIA-,JTBK,8,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,JET/BLACK,39.95,2
9333331511459,VICTORIA-,JTBK,9,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,JET/BLACK,39.95,1
9333331511466,VICTORIA-,JTBK,10,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,JET/BLACK,39.95,1
9333331511480,VICTORIA-,JTBK,12,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,JET/BLACK,39.95,0
9333331511473,VICTORIA-,JTBK,11,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,JET/BLACK,39.95,0
9333331511497,VICTORIA-,RED,5,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,RED,39.95,0
9333333057832,BLACK,1,1,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057733,BLACK,1,2,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057740,BLACK,1,5,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057757,BLACK,1,6,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057764,BLACK,1,7,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057771,BLACK,1,8,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057788,BLACK,1,9,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057795,BLACK,1,10,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057801,BLACK,1,11,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057818,BLACK,1,12,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333333057825,BLACK,1,13,PEBBLE STEEL T B E B AUSSIE/GB,AUSSIE GUMBOOTS,MENS,WORK,,STANDARD,blk 01,59.95,0
9333331511503,VICTORIA-,RED,6,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,RED,39.95,0
9333331511510,VICTORIA-,RED,7,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,RED,39.95,0
9333331511527,VICTORIA-,RED,8,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,RED,39.95,5
9333331511534,VICTORIA-,RED,9,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,RED,39.95,1
9333331511541,VICTORIA-,RED,10,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,RED,39.95,0
9333331511565,VICTORIA-,RED,12,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,RED,39.95,0
9333331511558,VICTORIA-,RED,11,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,RED,39.95,0
9333333780204,BELLA WMS,LEOP,5,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,29.95,2
9333333780211,BELLA WMS,LEOP,6,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,29.95,1
9333333780228,BELLA WMS,LEOP,7,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,29.95,1
9333333780235,BELLA WMS,LEOP,8,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,29.95,0
9333333780242,BELLA WMS,LEOP,9,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,29.95,0
9333333780259,BELLA WMS,LEOP,10,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,29.95,1
9333333780266,BELLA WMS,LEOP,11,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,29.95,0
9333333780273,BELLA WMS,LEOP,12,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,29.95,0
9333333780280,BELLA WMS,STBS,5,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,29.95,0
9333333780297,BELLA WMS,STBS,6,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,29.95,2
9333333780303,BELLA WMS,STBS,7,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,29.95,2
9333333780310,BELLA WMS,STBS,8,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,29.95,0
9333333780327,BELLA WMS,STBS,9,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,29.95,0
9333333780334,BELLA WMS,STBS,10,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,29.95,0
9333333780341,BELLA WMS,STBS,11,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,29.95,0
9333333780358,BELLA WMS,STBS,12,BELLA WMS AUSSIE GMBT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,29.95,0
9888888039913,NOVELTY,PINK,1,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,0
9888888039791,NOVELTY,PINK,2,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,0
9888888039807,NOVELTY,PINK,3,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,0
9888888039814,NOVELTY,PINK,4,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,0
9888888039821,NOVELTY,PINK,5,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,0
9888888039838,NOVELTY,PINK,6,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,1
9888888039845,NOVELTY,PINK,7,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,2
9888888039852,NOVELTY,PINK,8,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,0
9888888039869,NOVELTY,PINK,9,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,3
9888888039876,NOVELTY,PINK,10,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,3
9888888039883,NOVELTY,PINK,11,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,1
9888888039890,NOVELTY,PINK,12,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,1
9888888039906,NOVELTY,PINK,13,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,PINK,19.95,0
9888888040049,NOVELTY,RAIN,1,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,0
9888888039920,NOVELTY,RAIN,2,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,0
9888888039937,NOVELTY,RAIN,3,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,0
9888888039944,NOVELTY,RAIN,4,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,1
9888888039951,NOVELTY,RAIN,5,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,1
9888888039968,NOVELTY,RAIN,6,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,0
9888888039975,NOVELTY,RAIN,7,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,3
9888888039982,NOVELTY,RAIN,8,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,3
9888888039999,NOVELTY,RAIN,9,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,2
9888888040001,NOVELTY,RAIN,10,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,4
9888888040018,NOVELTY,RAIN,11,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,1
9888888040025,NOVELTY,RAIN,12,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,0
9888888040032,NOVELTY,RAIN,13,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,RAINBOW,19.95,0
9888888039654,NOVELTY,CAMO,1,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,0
9888888039531,NOVELTY,CAMO,2,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,0
9888888039548,NOVELTY,CAMO,3,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,0
9888888039555,NOVELTY,CAMO,4,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,0
9888888039562,NOVELTY,CAMO,5,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,0
9888888039579,NOVELTY,CAMO,6,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,2
9888888039586,NOVELTY,CAMO,7,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,2
9888888039593,NOVELTY,CAMO,8,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,1
9888888039609,NOVELTY,CAMO,9,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,2
9888888039616,NOVELTY,CAMO,10,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,1
9888888039623,NOVELTY,CAMO,11,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,0
9888888039630,NOVELTY,CAMO,12,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,0
9888888039647,NOVELTY,CAMO,13,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CAMOUFLAGE,19.95,0
9888888039784,NOVELTY,CARS,1,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,0
9888888039661,NOVELTY,CARS,2,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,0
9888888039678,NOVELTY,CARS,3,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,0
9888888039685,NOVELTY,CARS,4,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,0
9888888039692,NOVELTY,CARS,5,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,2
9888888039708,NOVELTY,CARS,6,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,1
9888888039715,NOVELTY,CARS,7,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,0
9888888039722,NOVELTY,CARS,8,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,1
9888888039739,NOVELTY,CARS,9,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,3
9888888039746,NOVELTY,CARS,10,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,0
9888888039753,NOVELTY,CARS,11,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,0
9888888039760,NOVELTY,CARS,12,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,1
9888888039777,NOVELTY,CARS,13,NOVELTY  AUSSIE/GBOOT,AUSSIE GUMBOOTS,CHILDRENS,GUMBOOTS,,STANDARD,CARS,19.95,0
9333333969302,VICTORIA-,LEOP,5,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,39.95,0
9333333969319,VICTORIA-,LEOP,6,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,39.95,0
9333333969326,VICTORIA-,LEOP,7,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,39.95,0
9333333969333,VICTORIA-,LEOP,8,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,39.95,0
9333333969340,VICTORIA-,LEOP,9,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,39.95,0
9333333969357,VICTORIA-,LEOP,10,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,39.95,0
9333333969364,VICTORIA-,LEOP,11,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,39.95,0
9333333969395,VICTORIA-,STBS,6,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,39.95,0
9333333969401,VICTORIA-,STBS,7,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,39.95,0
9333333969418,VICTORIA-,STBS,8,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,39.95,0
9333333969425,VICTORIA-,STBS,9,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,39.95,0
9333333969432,VICTORIA-,STBS,10,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,39.95,0
9333333969449,VICTORIA-,STBS,11,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,39.95,0
9333333969371,VICTORIA-,LEOP,12,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,LEOPARD,39.95,0
9333333969456,VICTORIA-,STBS,12,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,39.95,0
9333333969388,VICTORIA-,STBS,5,VICTORIA AUSSIE GUMBOOT,AUSSIE GUMBOOTS,WOMENS,GUMBOOTS,,STANDARD,STARBURST,39.95,0
9333331787069,MIMI,BLK,40,MIMI BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2020,BLACK,69.95,0
9333331787076,MIMI,BLK,41,MIMI BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2020,BLACK,69.95,0
9333331787021,MIMI,BLK,36,MIMI BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2020,BLACK,69.95,0
9333331787038,MIMI,BLK,37,MIMI BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2020,BLACK,69.95,0
9333331787045,MIMI,BLK,38,MIMI BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2020,BLACK,69.95,0
9333331787052,MIMI,BLK,39,MIMI BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2020,BLACK,69.95,0
9333331389133,RANDI,RED,1,RANDI BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,RED,59.95,0
9333331389119,RANDI,BLK,1,RANDI BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK,59.95,0
9333331787083,MIMI,BLK,42,MIMI BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2020,BLACK,69.95,0
9333331389140,RANDI,TAUP,1,RANDI BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,TAUPE,59.95,0
9333331389126,RANDI,PEWT,1,RANDI BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,PEWTER,59.95,0
9333331829660,COMO20,BLK,36,COMO 20 BARE TRAPS,BARE TRAPS,WOMENS,ACTIVE,,STANDARD,BLACK,59.95,0
9333331829677,COMO20,BLK,37,COMO 20 BARE TRAPS,BARE TRAPS,WOMENS,ACTIVE,,STANDARD,BLACK,59.95,3
9333331829684,COMO20,BLK,38,COMO 20 BARE TRAPS,BARE TRAPS,WOMENS,ACTIVE,,STANDARD,BLACK,59.95,2
9333331837689,CINDY,BLK,36,CINDY  BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK,59.95,0
9333331837696,CINDY,BLK,37,CINDY  BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK,59.95,0
9333331837702,CINDY,BLK,38,CINDY  BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK,59.95,0
9333331837719,CINDY,BLK,39,CINDY  BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK,59.95,2
9333331824306,BLAIR*,TAUP,36,BLAIR BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,TAUPE,79.95,1
9333331824313,BLAIR*,TAUP,37,BLAIR BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,TAUPE,79.95,1
9333331824320,BLAIR*,TAUP,38,BLAIR BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,TAUPE,79.95,0
9333331829387,RANDI20,BKMT,6,RANDI 20 BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK/MULTI,59.95,2
9333331829394,RANDI20,BKMT,7,RANDI 20 BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK/MULTI,59.95,1
9333331829400,RANDI20,BKMT,8,RANDI 20 BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK/MULTI,59.95,2
9333331829417,RANDI20,BKMT,9,RANDI 20 BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK/MULTI,59.95,1
9333331829424,RANDI20,BKMT,10,RANDI 20 BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK/MULTI,59.95,1
9333331829431,RANDI20,BKMT,11,RANDI 20 BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK/MULTI,59.95,1
9333331829370,RANDI20,BKMT,5,RANDI 20 BARE TRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK/MULTI,59.95,0
9333331499092,KAYLA--,BLK,40,KAYLA  BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2017,BLACK,79.95,0
9333331837726,CINDY,BLK,40,CINDY  BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK,59.95,0
9333331499108,KAYLA--,BLK,41,KAYLA  BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2017,BLACK,79.95,0
9333331837733,CINDY,BLK,41,CINDY  BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,BLACK,59.95,0
9333331499115,KAYLA--,BLK,42,KAYLA  BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2017,BLACK,79.95,0
9333331499061,KAYLA--,BLK,37,KAYLA  BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2017,BLACK,79.95,0
9333331499078,KAYLA--,BLK,38,KAYLA  BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2017,BLACK,79.95,0
9333331499085,KAYLA--,BLK,39,KAYLA  BARETRAPS,BARE TRAPS,WOMENS,CASUAL,,WINTER 2017,BLACK,79.95,0
9333331824337,BLAIR*,TAUP,39,BLAIR BARETRAPS,BARE TRAPS,WOMENS,SANDALS,,SUMMER 2020,TAUPE,79.95,0
